"BiostimVar","BSPretty","Response","BIgoal","Stratum","BIgoal2","n.cal","n.val","PseudoR2","AccRate_Cal","AccRate_Val","n_withinCal","n_withinVal","AccRate_withinCal","AccRate_withinVal","Int","Int.p","Coef","Coef.p","p50","p50.l95","p50.u95","p80","p80.l95","p80.u95","p90","p90.l95","p90.u95","p95","p95.l95","p95.u95"
"Nitrogen_Total_mgPerL","Total N","ASCI_D","Ref30","Wet","Ref30",275,100,0.00306130506160562,0.549090909090909,0.49,56,19,0.483035714285714,0.507894736842105,0.164043133665927,0.388198495200872,-1.66277155678784,0.28807072188912,0.693693693693694,0.294294294294294,Inf,0.261261261261261,0.114114114114114,Inf,0.129129129129129,-Inf,Inf,0.0630630630630631,-Inf,Inf
"Nitrogen_Total_mgPerL","Total N","ASCI_D","RegDist25","Arid","Dist25",519,171,0.117547393962391,0.776493256262042,0.801169590643275,100,28,0.826666666666667,0.785714285714286,1.57455230796128,7.372950478221e-35,-0.362253715358624,5.23747215401214e-11,Inf,Inf,Inf,2.48048048048048,1.85585585585586,Inf,1.37837837837838,0.771771771771772,2.01801801801802,0.735735735735736,0.0540540540540541,1.33033033033033
"Nitrogen_Total_mgPerL","Total N","ASCI_D","RegDist25","Wet","Dist25",275,100,0.00023969283731784,0.745454545454545,0.77,56,19,0.697916666666667,0.736842105263158,1.11905424645371,1.65853279824604e-07,-0.467480725510762,0.782992370058607,Inf,0.504504504504504,Inf,1.4984984984985,0.249249249249249,Inf,0.795795795795796,0.138138138138138,Inf,0.414414414414414,-Inf,Inf
"Nitrogen_Total_mgPerL","Total N","ASCI_D","RegDist50","Arid","Dist50",519,171,0.219831664113763,0.747591522157996,0.660818713450292,100,28,0.7405,0.544047619047619,1.011068345617,1.0541894742745e-13,-1.67682927060732,3.51373490445377e-12,0.927927927927928,0.765765765765766,1.18618618618619,0.393393393393393,0.27027027027027,0.519519519519519,0.207207207207207,0.0570570570570571,0.324324324324324,0.105105105105105,-Inf,0.231231231231231
"Nitrogen_Total_mgPerL","Total N","ASCI_D","RegDist50","Wet","Dist50",275,100,0.0026758641197826,0.567272727272727,0.5,56,19,0.478571428571429,0.532330827067669,0.182568631396464,0.335819240918213,-1.54895689504105,0.319393072712911,0.750750750750751,0.303303303303303,Inf,0.282282282282282,0.12012012012012,Inf,0.141141141141141,-Inf,Inf,0.0690690690690691,-Inf,Inf
"Nitrogen_Total_mgPerL","Total N","ASCI_D","StateDist25","California","Dist25",794,271,0.158054537538904,0.809823677581864,0.789667896678967,156,47,0.825320512820513,0.793819655521783,1.63985319006396,2.17585497611699e-55,-0.676895414964648,9.95956241674301e-15,2.90690690690691,2.37837837837838,Inf,1.37537537537538,1.08108108108108,1.77777777777778,0.768768768768769,0.501501501501502,1.06006006006006,0.414414414414414,0.123123123123123,0.678678678678679
"Nitrogen_Total_mgPerL","Total N","ASCI_D","StateDist50","California","Dist50",794,271,0.195380652467773,0.710327455919396,0.712177121771218,156,47,0.682478632478632,0.706382978723404,0.90609403136533,2.80459025645903e-17,-2.72707939862786,1.17160890151243e-15,0.546546546546547,0.462462462462462,0.675675675675676,0.228228228228228,0.168168168168168,0.288288288288288,0.117117117117117,0.048048048048048,0.177177177177177,0.0600600600600601,-Inf,0.12012012012012
"Nitrogen_Total_mgPerL","Total N","ASCI_H","BCG3","Arid","BCG3",519,171,0.240130510066991,0.737957610789981,0.783625730994152,100,28,0.687166666666667,0.779761904761905,0.450330771172915,0.00690340951116866,-4.31665579715863,2.39786416885508e-11,0.294294294294294,0.24024024024024,0.363363363363363,0.114114114114114,0.048048048048048,0.165165165165165,0.0570570570570571,-Inf,0.111111111111111,0.027027027027027,-Inf,0.0870870870870871
"Nitrogen_Total_mgPerL","Total N","ASCI_H","BCG3","California","BCG3",794,271,0.178089905063006,0.687657430730479,0.701107011070111,156,47,0.661965811965812,0.693617021276596,0.37245144509625,0.00130923109277366,-4.0960133438846,1.36341118685818e-13,0.3003003003003,0.252252252252252,0.372372372372372,0.114114114114114,0.0720720720720721,0.153153153153153,0.0570570570570571,0.003003003003003,0.0990990990990991,0.027027027027027,-Inf,0.0720720720720721
"Nitrogen_Total_mgPerL","Total N","ASCI_H","BCG3","Wet","BCG3",275,100,0.0113832236614305,0.589090909090909,0.57,56,19,0.577083333333333,0.521052631578947,0.262697377627263,0.18284158735466,-3.36051022060521,0.0475755818567943,0.354354354354354,0.213213213213213,Inf,0.135135135135135,0.0540540540540541,Inf,0.0660660660660661,-Inf,0.18018018018018,0.033033033033033,-Inf,0.105105105105105
"Nitrogen_Total_mgPerL","Total N","ASCI_H","BCG4","Arid","BCG4",519,171,0.164244160554515,0.784200385356455,0.807017543859649,100,28,0.821666666666667,0.752380952380952,1.53812716290913,6.38643006967479e-33,-0.532822988580062,1.09664215778087e-12,Inf,2.88288288288288,Inf,1.65165165165165,1.24324324324324,2.18318318318318,0.912912912912913,0.495495495495495,1.33033033033033,0.486486486486486,0.018018018018018,0.888888888888889
"Nitrogen_Total_mgPerL","Total N","ASCI_H","BCG4","California","BCG4",794,271,0.197539007216906,0.848866498740554,0.859778597785978,156,47,0.873931623931624,0.812968591691996,2.04764417898263,6.37076313051735e-67,-0.68377686905124,1.02990993588918e-16,Inf,2.76276276276276,Inf,1.69369369369369,1.36036036036036,2.14414414414414,0.990990990990991,0.696696696696697,1.32132132132132,0.552552552552553,0.237237237237237,0.84984984984985
"Nitrogen_Total_mgPerL","Total N","ASCI_H","BCG4","Wet","BCG4",275,100,3.05233784608783e-05,0.978181818181818,0.95,56,19,0.967261904761905,0.902255639097744,3.8233434479765,1.96514269564012e-09,-0.214163103556072,0.96625389801639,Inf,0.465465465465465,Inf,Inf,0.33033033033033,Inf,Inf,0.252252252252252,Inf,Inf,0.183183183183183,Inf
"Nitrogen_Total_mgPerL","Total N","ASCI_H","Ref01","Arid","Ref01",519,171,0.133781229262199,0.730250481695568,0.730994152046784,100,28,0.78,0.679761904761905,1.0923283453352,1.09525918796985e-20,-0.541847343841239,8.30024678235536e-11,2.96096096096096,2.35435435435435,Inf,1.27327327327327,0.90990990990991,1.74474474474474,0.675675675675676,0.288288288288288,1.04804804804805,0.348348348348348,-Inf,0.711711711711712
"Nitrogen_Total_mgPerL","Total N","ASCI_H","Ref01","California","Ref01",794,271,0.155488599327429,0.795969773299748,0.782287822878229,156,47,0.822649572649573,0.75177304964539,1.5586831787644,4.47140137739756e-52,-0.707848706502523,2.30128644557049e-14,2.6966966966967,2.2012012012012,Inf,1.25825825825826,0.984984984984985,1.63363363363363,0.696696696696697,0.447447447447447,0.966966966966967,0.372372372372372,0.0990990990990991,0.621621621621622
"Nitrogen_Total_mgPerL","Total N","ASCI_H","Ref01","Wet","Ref01",275,100,3.51774057252285e-05,0.930909090909091,0.89,56,19,0.898809523809524,0.857894736842105,2.58094866289391,3.18456937684725e-12,0.210566468777925,0.944762456427827,Inf,0.552552552552553,Inf,Inf,0.321321321321321,Inf,Inf,0.192192192192192,Inf,Inf,-Inf,Inf
"Nitrogen_Total_mgPerL","Total N","ASCI_H","Ref10","Arid","Ref10",519,171,0.268822639678576,0.76878612716763,0.736842105263158,100,28,0.760833333333333,0.738095238095238,1.09668487172275,6.32047943512615e-13,-2.88897161308458,4.46742144075364e-14,0.555555555555556,0.468468468468468,0.678678678678679,0.237237237237237,0.159159159159159,0.309309309309309,0.126126126126126,0.027027027027027,0.201201201201201,0.0630630630630631,-Inf,0.144144144144144
"Nitrogen_Total_mgPerL","Total N","ASCI_H","Ref10","California","Ref10",794,271,0.25232217225922,0.770780856423174,0.730627306273063,156,47,0.735042735042735,0.714184397163121,1.35103206247256,6.06694475135681e-31,-3.27699401601619,3.08996664467033e-19,0.537537537537538,0.462462462462462,0.645645645645646,0.24024024024024,0.189189189189189,0.294294294294294,0.129129129129129,0.0690690690690691,0.183183183183183,0.0690690690690691,-Inf,0.123123123123123
"Nitrogen_Total_mgPerL","Total N","ASCI_H","Ref10","Wet","Ref10",275,100,0.0164977009023213,0.778181818181818,0.73,56,19,0.697916666666667,0.705263157894737,1.65023759032916,1.56551010739223e-12,-3.72829567024372,0.0312158149404618,0.528528528528528,0.318318318318318,Inf,0.249249249249249,0.159159159159159,1.75075075075075,0.138138138138138,0.045045045045045,0.57957957957958,0.0750750750750751,-Inf,0.177177177177177
"Nitrogen_Total_mgPerL","Total N","ASCI_H","Ref30","Arid","Ref30",519,171,0.260119732815394,0.747591522157996,0.748538011695906,100,28,0.718,0.8,0.700498219457585,2.10602434130285e-05,-4.24628015064151,1.06724925408991e-12,0.327327327327327,0.273273273273273,0.399399399399399,0.132132132132132,0.0690690690690691,0.18018018018018,0.0660660660660661,-Inf,0.123123123123123,0.033033033033033,-Inf,0.0930930930930931
"Nitrogen_Total_mgPerL","Total N","ASCI_H","Ref30","California","Ref30",794,271,0.201121620807236,0.688916876574307,0.708487084870849,156,47,0.622970085470085,0.76854103343465,0.666062360480144,7.67075088148288e-09,-4.1051499675374,1.34320008579242e-15,0.333333333333333,0.282282282282282,0.405405405405405,0.132132132132132,0.0900900900900901,0.171171171171171,0.0660660660660661,0.015015015015015,0.108108108108108,0.033033033033033,-Inf,0.0780780780780781
"Nitrogen_Total_mgPerL","Total N","ASCI_H","Ref30","Wet","Ref30",275,100,0.0103870522182898,0.570909090909091,0.61,56,19,0.456845238095238,0.66203007518797,0.565830501711336,0.00408891940112669,-3.10969631491439,0.0569102817298236,0.423423423423423,0.246246246246246,Inf,0.168168168168168,0.0900900900900901,Inf,0.0840840840840841,-Inf,Inf,0.042042042042042,-Inf,3
"Nitrogen_Total_mgPerL","Total N","ASCI_H","RegDist25","Arid","Dist25",519,171,0.146865141026745,0.797687861271676,0.830409356725146,100,28,0.85,0.766666666666667,1.68009256570116,6.48143881294036e-37,-0.431730810942854,1.93721435383159e-12,Inf,Inf,Inf,2.2042042042042,1.67267267267267,2.91591591591592,1.23723723723724,0.714714714714715,1.77777777777778,0.666666666666667,0.0780780780780781,1.18018018018018
"Nitrogen_Total_mgPerL","Total N","ASCI_H","RegDist25","Wet","Dist25",275,100,0.0153917846468132,0.76,0.71,56,19,0.683035714285714,0.705263157894737,1.53306830326389,1.50382622219741e-11,-3.61681708826859,0.0340534041530092,0.522522522522523,0.312312312312312,Inf,0.24024024024024,0.15015015015015,1.98198198198198,0.132132132132132,0.033033033033033,0.600600600600601,0.0690690690690691,-Inf,0.171171171171171
"Nitrogen_Total_mgPerL","Total N","ASCI_H","RegDist50","Arid","Dist50",519,171,0.213899061645125,0.759152215799615,0.713450292397661,100,28,0.758333333333333,0.68452380952381,0.954713585500302,1.54572422695696e-12,-1.66304166209127,6.53086548282233e-12,0.915915915915916,0.753753753753754,1.17417417417417,0.384384384384384,0.261261261261261,0.510510510510511,0.201201201201201,0.0510510510510511,0.321321321321321,0.102102102102102,-Inf,0.228228228228228
"Nitrogen_Total_mgPerL","Total N","ASCI_H","RegDist50","Wet","Dist50",275,100,0.00925752000177438,0.585454545454545,0.53,56,19,0.538095238095238,0.634962406015038,0.344741656712699,0.0775479024544247,-2.970261235935,0.0712475321582681,0.411411411411411,0.234234234234234,Inf,0.156156156156156,0.0750750750750751,Inf,0.0780780780780781,-Inf,Inf,0.039039039039039,-Inf,3
"Nitrogen_Total_mgPerL","Total N","ASCI_H","StateDist25","California","Dist25",794,271,0.168504261457071,0.809823677581864,0.800738007380074,156,47,0.840811965811966,0.776241134751773,1.67690503540149,3.66893942029847e-56,-0.727076659442545,5.91433871560774e-15,2.74174174174174,2.24924924924925,Inf,1.30630630630631,1.03003003003003,1.68168168168168,0.732732732732733,0.483483483483483,1.00600600600601,0.396396396396396,0.123123123123123,0.645645645645646
"Nitrogen_Total_mgPerL","Total N","ASCI_H","StateDist50","California","Dist50",794,271,0.248098078221457,0.738035264483627,0.712177121771218,156,47,0.690705128205128,0.706079027355623,1.15782057353086,2.46742246885017e-22,-4.17116944333838,4.64621227476236e-19,0.393393393393393,0.339339339339339,0.468468468468468,0.171171171171171,0.129129129129129,0.21021021021021,0.0900900900900901,0.039039039039039,0.132132132132132,0.045045045045045,-Inf,0.0900900900900901
"Nitrogen_Total_mgPerL","Total N","CSCI","BCG3","Arid","BCG3",728,245,0.107495336122325,0.673076923076923,0.669387755102041,184,55,0.727536231884058,0.636363636363636,0.639501816435363,3.23939681090736e-12,-0.510281584817518,8.68532368740924e-12,2.66366366366366,2.12912912912913,Inf,1.06606606606607,0.756756756756757,1.45645645645646,0.546546546546547,0.219219219219219,0.858858858858859,0.276276276276276,-Inf,0.582582582582583
"Nitrogen_Total_mgPerL","Total N","CSCI","BCG3","California","BCG3",1186,397,0.113324705867729,0.729342327150084,0.7455919395466,305,96,0.763900798654897,0.763888888888889,1.04382075330701,4.93291320733096e-45,-0.686945140900767,5.88755532502713e-16,2.29429429429429,1.88888888888889,2.93393393393393,0.978978978978979,0.771771771771772,1.25825825825826,0.516516516516517,0.327327327327327,0.717717717717718,0.267267267267267,0.0630630630630631,0.453453453453453
"Nitrogen_Total_mgPerL","Total N","CSCI","BCG3","Wet","BCG3",458,152,0.0520485863467243,0.827510917030568,0.881578947368421,121,41,0.824433142614961,0.951219512195122,2.01620497274068,3.89548750187535e-30,-3.80874003654576,5.23306110199302e-05,0.588588588588589,0.429429429429429,1.03003003003003,0.297297297297297,0.219219219219219,0.477477477477477,0.174174174174174,0.108108108108108,0.264264264264264,0.0960960960960961,0.00900900900900901,0.162162162162162
"Nitrogen_Total_mgPerL","Total N","CSCI","BCG4","Arid","BCG4",728,245,0.0645877354845111,0.758241758241758,0.722448979591837,184,55,0.814673913043478,0.792424242424242,1.43870968276289,7.26750325152602e-45,-0.211892979050276,1.60012761257242e-09,Inf,Inf,Inf,Inf,2.96096096096096,Inf,2.15615615615616,1.32132132132132,Inf,1.14414414414414,0.228228228228228,2
"Nitrogen_Total_mgPerL","Total N","CSCI","BCG4","California","BCG4",1186,397,0.0768366478603653,0.828836424957841,0.816120906801008,305,96,0.867978142076503,0.875868055555556,1.85092214802795,1.80435229740841e-96,-0.27916295630754,1.80754331093886e-14,Inf,Inf,Inf,Inf,2.98498498498498,Inf,2.14114114114114,1.55855855855856,2.87687687687688,1.17117117117117,0.597597597597598,1.76876876876877
"Nitrogen_Total_mgPerL","Total N","CSCI","BCG4","Wet","BCG4",458,152,0.0524201732509045,0.932314410480349,0.973684210526316,121,41,0.932506887052342,0.98780487804878,3.11444279631353,3.08570025476269e-37,-2.82000223085498,0.000831304910805058,1.13213213213213,0.75975975975976,2.51651651651652,0.681681681681682,0.462462462462462,1.44144144144144,0.453453453453453,0.297297297297297,0.90990990990991,0.285285285285285,0.147147147147147,0.543543543543544
"Nitrogen_Total_mgPerL","Total N","CSCI","Ref01","Arid","Ref01",728,245,0.0615724375310517,0.751373626373626,0.722448979591837,184,55,0.806521739130435,0.792424242424242,1.39222894117192,3.52167214220122e-43,-0.207235900708446,3.01473507910132e-09,Inf,Inf,Inf,Inf,2.93693693693694,Inf,2.13813813813814,1.2972972972973,Inf,1.12912912912913,0.204204204204204,1.996996996997
"Nitrogen_Total_mgPerL","Total N","CSCI","Ref01","California","Ref01",1186,397,0.074024433498272,0.824620573355818,0.816120906801008,305,96,0.862513661202186,0.875868055555556,1.80866212497034,8.30562348083099e-95,-0.275316975809763,3.43167886825682e-14,Inf,Inf,Inf,Inf,2.95195195195195,Inf,2.11111111111111,1.53153153153153,2.84984984984985,1.15315315315315,0.576576576576577,1.74774774774775
"Nitrogen_Total_mgPerL","Total N","CSCI","Ref01","Wet","Ref01",458,152,0.0509611194813883,0.930131004366812,0.973684210526316,121,41,0.928374655647383,0.98780487804878,3.07269740024809,2.24351970440436e-37,-2.7994583132923,0.000868675974770232,1.12912912912913,0.756756756756757,2.51651651651652,0.675675675675676,0.456456456456456,1.43243243243243,0.447447447447447,0.291291291291291,0.897897897897898,0.279279279279279,0.141141141141141,0.531531531531532
"Nitrogen_Total_mgPerL","Total N","CSCI","Ref10","Arid","Ref10",728,245,0.110387232990692,0.697802197802198,0.681632653061224,184,55,0.754800724637681,0.693939393939394,0.818712308693075,1.26285309601249e-18,-0.468370104971682,1.15815811212723e-12,Inf,2.4954954954955,Inf,1.27327327327327,0.927927927927928,1.71471471471471,0.660660660660661,0.303303303303303,1.00900900900901,0.336336336336336,-Inf,0.675675675675676
"Nitrogen_Total_mgPerL","Total N","CSCI","Ref10","California","Ref10",1186,397,0.117201835141253,0.749578414839798,0.758186397984887,305,96,0.789690346083789,0.803819444444444,1.21525325851747,2.10163218407934e-57,-0.619962526652244,5.22099468254877e-17,2.70870870870871,2.24324324324324,Inf,1.18918918918919,0.945945945945946,1.51651651651652,0.636636636636637,0.423423423423423,0.870870870870871,0.333333333333333,0.102102102102102,0.54954954954955
"Nitrogen_Total_mgPerL","Total N","CSCI","Ref10","Wet","Ref10",458,152,0.0755702430275708,0.85589519650655,0.901315789473684,121,41,0.859274563820018,0.963414634146341,2.35133346712912,3.99763885836959e-33,-4.63644472469253,4.94943243448673e-06,0.543543543543544,0.411411411411411,0.858858858858859,0.291291291291291,0.222222222222222,0.429429429429429,0.177177177177177,0.117117117117117,0.252252252252252,0.0990990990990991,0.027027027027027,0.159159159159159
"Nitrogen_Total_mgPerL","Total N","CSCI","Ref30","Arid","Ref30",728,245,0.0882969842429575,0.71978021978022,0.751020408163265,184,55,0.70606884057971,0.773636363636364,0.138054710367251,0.129684968746354,-0.54892600048651,3.78882697082342e-09,2.08708708708709,1.61861861861862,2.95495495495495,0.780780780780781,0.501501501501502,1.13513513513514,0.387387387387387,0.0750750750750751,0.675675675675676,0.192192192192192,-Inf,0.474474474474474
"Nitrogen_Total_mgPerL","Total N","CSCI","Ref30","California","Ref30",1186,397,0.0846987877715084,0.663575042158516,0.687657430730479,305,96,0.66543365559759,0.673263888888889,0.459952088619584,4.06406897761031e-11,-0.730390627506663,3.53618554024992e-12,1.74474474474474,1.3993993993994,2.33933933933934,0.681681681681682,0.507507507507508,0.915915915915916,0.345345345345345,0.174174174174174,0.516516516516517,0.174174174174174,-Inf,0.336336336336336
"Nitrogen_Total_mgPerL","Total N","CSCI","Ref30","Wet","Ref30",458,152,0.0273177688608564,0.685589519650655,0.710526315789474,121,41,0.662181253090344,0.745934959349594,1.08923523081349,4.65506969464775e-14,-3.04838574316169,0.000651346667159543,0.525525525525526,0.366366366366366,1.09009009009009,0.225225225225225,0.156156156156156,0.405405405405405,0.117117117117117,0.042042042042042,0.201201201201201,0.0600600600600601,-Inf,0.126126126126126
"Nitrogen_Total_mgPerL","Total N","CSCI","RegDist25","Arid","Dist25",728,245,0.0645582531190938,0.756868131868132,0.722448979591837,184,55,0.814673913043478,0.792424242424242,1.43124537189149,1.37011169486583e-44,-0.212343090829028,1.55699699301391e-09,Inf,Inf,Inf,Inf,2.93993993993994,Inf,2.14114114114114,1.31231231231231,Inf,1.13513513513514,0.225225225225225,1.98798798798799
"Nitrogen_Total_mgPerL","Total N","CSCI","RegDist25","Wet","Dist25",458,152,0.0374822102125671,0.748908296943231,0.789473684210526,121,41,0.734495302677121,0.83130081300813,1.44982630327097,8.42840800928525e-21,-3.49984678674758,0.000148038772968054,0.522522522522523,0.375375375375375,0.963963963963964,0.237237237237237,0.171171171171171,0.393393393393393,0.129129129129129,0.0630630630630631,0.207207207207207,0.0690690690690691,-Inf,0.129129129129129
"Nitrogen_Total_mgPerL","Total N","CSCI","RegDist50","Arid","Dist50",728,245,0.110878881594387,0.678571428571429,0.653061224489796,184,55,0.714583333333333,0.660606060606061,0.522781309398247,1.47111859126043e-08,-0.583045283562316,2.92290515724584e-11,2.23723723723724,1.78078078078078,Inf,0.87987987987988,0.612612612612613,1.21321321321321,0.447447447447447,0.156156156156156,0.717717717717718,0.225225225225225,-Inf,0.492492492492492
"Nitrogen_Total_mgPerL","Total N","CSCI","RegDist50","Wet","Dist50",458,152,0.0134326298763812,0.528384279475983,0.532894736842105,121,41,0.560288196651833,0.5,0.193886302289005,0.148593408855731,-2.28369776098227,0.0113463505718572,0.510510510510511,0.321321321321321,1.90990990990991,0.192192192192192,0.111111111111111,0.531531531531532,0.0960960960960961,-Inf,0.21021021021021,0.048048048048048,-Inf,0.129129129129129
"Nitrogen_Total_mgPerL","Total N","CSCI","StateDist25","California","Dist25",1186,397,0.115445630345631,0.78752107925801,0.793450881612091,305,96,0.833132969034608,0.84375,1.51174654275342,4.80872417352743e-78,-0.484754429808725,2.19129247602259e-18,Inf,Inf,Inf,1.78978978978979,1.44444444444444,2.25825825825826,0.987987987987988,0.693693693693694,1.31831831831832,0.525525525525526,0.216216216216216,0.822822822822823
"Nitrogen_Total_mgPerL","Total N","CSCI","StateDist50","California","Dist50",1186,397,0.0749355007324154,0.655986509274874,0.690176322418136,305,96,0.647018355051142,0.683333333333333,0.319677560899967,3.28384886857364e-06,-0.67445297863373,3.16575208961424e-11,1.8018018018018,1.42942942942943,2.45945945945946,0.690690690690691,0.504504504504504,0.945945945945946,0.345345345345345,0.165165165165165,0.534534534534534,0.174174174174174,-Inf,0.351351351351351
"Phosphorus_as_P_mgPerL","Total P","ASCI_D","BCG3","Arid","BCG3",519,171,0.168286843639813,0.728323699421965,0.777777777777778,100,28,0.680166666666667,0.80952380952381,0.113729832242448,0.47368389285837,-21.790219867842,5.38681595261439e-09,0.0510510510510511,0.0405405405405405,0.0675675675675676,0.0195195195195195,0.00600600600600601,0.0285285285285285,0.00900900900900901,-Inf,0.0195195195195195,0.0045045045045045,-Inf,0.015015015015015
